complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR001191,Entire road surface needs repair Concern regarding road damage on the main street of Suburb Area.. Reference ID: 9481.,Road Damage,Suburb Area,2023-09-26 18:00:00,Medium,Utilities,In Progress,21.0
GR001192,Garbage not collected for days Large sanitation problem reported by citizens in East Zone.. Reference ID: 8053.,Sanitation,East Zone,2023-09-23 08:00:00,Medium,Police,Open,11.0
GR001193,Dark road at night due to non-functional lights Immediate attention needed for street light near Central City.. Reference ID: 8191.,Street Light,Central City,2023-04-25 05:00:00,Medium,Police,In Progress,49.0
GR001194,Dark road at night due to non-functional lights Large street light problem reported by citizens in West Zone.. Reference ID: 2572.,Street Light,West Zone,2023-04-16 17:00:00,Medium,Municipal Services,Open,3.0
GR001195,Stray dogs roaming streets dangerously Please check the community safety issue at Commercial Area.. Reference ID: 9001.,Community Safety,Commercial Area,2023-01-14 11:00:00,High,Municipal Services,In Progress,37.0
GR001196,Vehicles blocking entire street Immediate attention needed for parking near Residential Area.. Reference ID: 5832.,Parking,Residential Area,2023-02-26 22:00:00,Medium,Public Works,In Progress,32.0
GR001197,Electricity bill overcharged without reason The electricity status in South District is critical.. Reference ID: 2908.,Electricity,South District,2023-07-01 02:00:00,High,Municipal Services,Resolved,
GR001198,Dirty streets need immediate cleaning The sanitation status in Commercial Area is critical.. Reference ID: 8429.,Sanitation,Commercial Area,2023-11-19 23:00:00,High,Public Works,Resolved,58.0
GR001199,Deep pothole on Main Road causing accidents Concern regarding pothole on the main street of Industrial Zone.. Reference ID: 6202.,Pothole,Industrial Zone,2023-04-08 17:00:00,High,Public Works,Resolved,16.0
GR001200,Sanitation workers absent for a week Large sanitation problem reported by citizens in Downtown.. Reference ID: 4205.,Sanitation,Downtown,2023-05-16 15:00:00,Medium,Municipal Services,In Progress,47.0
GR001201,Cracked asphalt creating hazard Large road damage problem reported by citizens in Central City.. Reference ID: 2453.,Road Damage,Central City,2023-09-22 23:00:00,High,Municipal Services,Open,32.0
GR001202,Stray dogs roaming streets dangerously Large community safety problem reported by citizens in Downtown.. Reference ID: 1635.,Community Safety,Downtown,2023-08-03 22:00:00,High,Police,Resolved,38.0
GR001203,Water pipeline burst causing shortage Concern regarding water supply on the main street of Suburb Area.. Reference ID: 3950.,Water Supply,Suburb Area,2023-06-03 07:00:00,Low,Police,Resolved,51.0
GR001204,No designated parking area created Concern regarding parking on the main street of Downtown.. Reference ID: 8880.,Parking,Downtown,2023-06-01 03:00:00,Low,Municipal Services,Open,58.0
GR001205,Faulty electrical connection creating hazard The electricity status in Industrial Zone is critical.. Reference ID: 5053.,Electricity,Industrial Zone,2023-12-06 13:00:00,High,Public Works,Open,21.0
GR001206,Street lighting system failure in the area Large street light problem reported by citizens in Suburb Area.. Reference ID: 8925.,Street Light,Suburb Area,2023-09-08 19:00:00,Medium,Utilities,Resolved,
GR001207,Electricity bill overcharged without reason Immediate attention needed for electricity near Central City.. Reference ID: 1996.,Electricity,Central City,2023-10-15 10:00:00,Medium,Police,Resolved,26.0
GR001208,Uneven road surface causing accidents The road damage status in Industrial Zone is critical.. Reference ID: 1895.,Road Damage,Industrial Zone,2023-05-18 15:00:00,High,Municipal Services,In Progress,3.0
GR001209,Faulty electrical connection creating hazard Large electricity problem reported by citizens in Residential Area.. Reference ID: 3728.,Electricity,Residential Area,2023-10-02 06:00:00,High,Public Works,Resolved,9.0
GR001210,Traffic light not functioning properly Please check the traffic light issue at Commercial Area.. Reference ID: 7212.,Traffic Light,Commercial Area,2023-02-16 22:00:00,Medium,Police,In Progress,36.0
GR001211,Multiple broken street lights on the avenue The street light status in North District is critical.. Reference ID: 9773.,Street Light,North District,2023-04-12 05:00:00,High,Utilities,Resolved,
GR001212,Dirty streets need immediate cleaning Immediate attention needed for sanitation near Suburb Area.. Reference ID: 4532.,Sanitation,Suburb Area,2023-10-11 23:00:00,Medium,Municipal Services,Open,
GR001213,Deep pothole on Main Road causing accidents Concern regarding pothole on the main street of Commercial Area.. Reference ID: 7519.,Pothole,Commercial Area,2023-09-06 01:00:00,High,Municipal Services,In Progress,15.0
GR001214,Contaminated water from municipal supply Please check the water supply issue at North District.. Reference ID: 7190.,Water Supply,North District,2023-12-02 12:00:00,Medium,Municipal Services,Resolved,56.0
GR001215,Street light not working for 3 weeks Concern regarding street light on the main street of South District.. Reference ID: 7805.,Street Light,South District,2023-01-11 00:00:00,Low,Municipal Services,Open,51.0
GR001216,No designated parking area created The parking status in West Zone is critical.. Reference ID: 7965.,Parking,West Zone,2023-09-20 23:00:00,High,Public Works,In Progress,
GR001217,Contaminated water from municipal supply Concern regarding water supply on the main street of South District.. Reference ID: 8723.,Water Supply,South District,2023-07-12 09:00:00,Low,Utilities,Open,
GR001218,No designated parking area created Immediate attention needed for parking near Commercial Area.. Reference ID: 5659.,Parking,Commercial Area,2023-12-26 17:00:00,Medium,Municipal Services,In Progress,
GR001219,Road subsidence near municipal area Concern regarding road damage on the main street of Industrial Zone.. Reference ID: 2774.,Road Damage,Industrial Zone,2023-08-20 07:00:00,Low,Public Works,In Progress,29.0
GR001220,Construction noise disturbing residents The noise pollution status in Residential Area is critical.. Reference ID: 6446.,Noise Pollution,Residential Area,2023-03-15 20:00:00,High,Public Works,Open,14.0
GR001221,Cracked asphalt creating hazard Please check the road damage issue at Downtown.. Reference ID: 3315.,Road Damage,Downtown,2023-07-26 19:00:00,High,Utilities,Resolved,37.0
GR001222,Water pipeline burst causing shortage The water supply status in North District is critical.. Reference ID: 7747.,Water Supply,North District,2023-06-09 23:00:00,High,Police,Open,
GR001223,No coordination between signals Please check the traffic light issue at Downtown.. Reference ID: 5393.,Traffic Light,Downtown,2023-12-20 06:00:00,Medium,Utilities,Resolved,42.0
GR001224,Water pipeline burst causing shortage Immediate attention needed for water supply near Suburb Area.. Reference ID: 9428.,Water Supply,Suburb Area,2023-10-12 23:00:00,Medium,Public Works,Open,5.0
GR001225,Insufficient parking spaces in market Large parking problem reported by citizens in East Zone.. Reference ID: 9518.,Parking,East Zone,2023-03-04 05:00:00,Medium,Municipal Services,In Progress,8.0
GR001226,New potholes appeared after rain Large pothole problem reported by citizens in Industrial Zone.. Reference ID: 9594.,Pothole,Industrial Zone,2023-09-07 04:00:00,Medium,Utilities,In Progress,
GR001227,Dark road at night due to non-functional lights The street light status in Industrial Zone is critical.. Reference ID: 9560.,Street Light,Industrial Zone,2023-06-15 19:00:00,High,Police,Resolved,10.0
GR001228,Electricity bill overcharged without reason Concern regarding electricity on the main street of Commercial Area.. Reference ID: 7082.,Electricity,Commercial Area,2023-09-23 19:00:00,Low,Police,In Progress,60.0
GR001229,Loud music from nearby establishment Concern regarding noise pollution on the main street of East Zone.. Reference ID: 8763.,Noise Pollution,East Zone,2023-01-06 10:00:00,Low,Utilities,Open,
GR001230,Dark road at night due to non-functional lights Large street light problem reported by citizens in North District.. Reference ID: 4264.,Street Light,North District,2023-12-22 03:00:00,Medium,Utilities,In Progress,
GR001231,Signal timing causes congestion Please check the traffic light issue at Residential Area.. Reference ID: 6741.,Traffic Light,Residential Area,2023-11-22 17:00:00,Medium,Municipal Services,In Progress,60.0
GR001232,Contaminated water from municipal supply Immediate attention needed for water supply near Central City.. Reference ID: 6009.,Water Supply,Central City,2023-07-08 19:00:00,Medium,Utilities,In Progress,42.0
GR001233,Low water pressure affecting households Please check the water supply issue at South District.. Reference ID: 4546.,Water Supply,South District,2023-05-24 05:00:00,Medium,Police,Resolved,
GR001234,Street crime increasing daily The community safety status in Downtown is critical.. Reference ID: 5542.,Community Safety,Downtown,2023-11-12 21:00:00,High,Utilities,Open,
GR001235,No water supply for 5 days Concern regarding water supply on the main street of West Zone.. Reference ID: 3400.,Water Supply,West Zone,2023-03-15 05:00:00,Low,Utilities,Open,58.0
GR001236,New potholes appeared after rain Immediate attention needed for pothole near East Zone.. Reference ID: 8728.,Pothole,East Zone,2023-06-17 09:00:00,Medium,Public Works,Open,25.0
GR001237,No designated parking area created The parking status in Residential Area is critical.. Reference ID: 9552.,Parking,Residential Area,2023-06-12 16:00:00,High,Public Works,Resolved,11.0
GR001238,Faulty electrical connection creating hazard Concern regarding electricity on the main street of East Zone.. Reference ID: 8235.,Electricity,East Zone,2023-09-08 22:00:00,High,Police,Resolved,
GR001239,Vehicles blocking entire street Please check the parking issue at Suburb Area.. Reference ID: 6991.,Parking,Suburb Area,2023-08-27 21:00:00,Medium,Police,Resolved,40.0
GR001240,Street crime increasing daily The community safety status in West Zone is critical.. Reference ID: 3932.,Community Safety,West Zone,2023-01-06 06:00:00,High,Utilities,In Progress,1.0
GR001241,Traffic light stuck on red Please check the traffic light issue at Central City.. Reference ID: 7043.,Traffic Light,Central City,2023-05-10 16:00:00,Medium,Public Works,Resolved,
GR001242,Faulty electrical connection creating hazard Please check the electricity issue at Residential Area.. Reference ID: 5145.,Electricity,Residential Area,2023-05-21 20:00:00,High,Public Works,Resolved,56.0
GR001243,Uneven road surface causing accidents Immediate attention needed for road damage near Downtown.. Reference ID: 3847.,Road Damage,Downtown,2023-08-31 23:00:00,High,Public Works,Open,40.0
GR001244,Waste accumulation causing health hazard Please check the sanitation issue at East Zone.. Reference ID: 7874.,Sanitation,East Zone,2023-03-03 01:00:00,High,Utilities,Resolved,21.0
GR001245,Dark road at night due to non-functional lights Large street light problem reported by citizens in Commercial Area.. Reference ID: 1273.,Street Light,Commercial Area,2023-06-20 21:00:00,Medium,Police,Resolved,
GR001246,Traffic light not functioning properly Immediate attention needed for traffic light near Suburb Area.. Reference ID: 7821.,Traffic Light,Suburb Area,2023-12-08 21:00:00,Medium,Public Works,Open,
GR001247,Inadequate police patrolling Please check the community safety issue at East Zone.. Reference ID: 3827.,Community Safety,East Zone,2023-08-16 01:00:00,High,Police,Resolved,
GR001248,Stray dogs roaming streets dangerously Please check the community safety issue at Industrial Zone.. Reference ID: 6098.,Community Safety,Industrial Zone,2023-05-21 17:00:00,High,Police,Open,37.0
GR001249,Street lighting system failure in the area Please check the street light issue at Downtown.. Reference ID: 2904.,Street Light,Downtown,2023-02-16 05:00:00,Medium,Public Works,Open,41.0
GR001250,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in East Zone.. Reference ID: 7136.,Pothole,East Zone,2023-08-24 02:00:00,High,Municipal Services,In Progress,42.0
GR001251,Contaminated water from municipal supply Please check the water supply issue at East Zone.. Reference ID: 7214.,Water Supply,East Zone,2023-12-28 09:00:00,Medium,Municipal Services,In Progress,
GR001252,Loud music from nearby establishment Large noise pollution problem reported by citizens in Industrial Zone.. Reference ID: 5469.,Noise Pollution,Industrial Zone,2023-04-13 05:00:00,Medium,Police,In Progress,17.0
GR001253,Dark road at night due to non-functional lights Concern regarding street light on the main street of Residential Area.. Reference ID: 6957.,Street Light,Residential Area,2023-06-28 20:00:00,Low,Utilities,Resolved,11.0
GR001254,New potholes appeared after rain Large pothole problem reported by citizens in Downtown.. Reference ID: 9813.,Pothole,Downtown,2023-10-19 06:00:00,Medium,Utilities,In Progress,44.0
GR001255,No electricity for one week Concern regarding electricity on the main street of West Zone.. Reference ID: 5406.,Electricity,West Zone,2023-02-16 16:00:00,Low,Municipal Services,In Progress,
GR001256,Frequent power outages affecting business Concern regarding electricity on the main street of North District.. Reference ID: 4054.,Electricity,North District,2023-09-01 04:00:00,Low,Utilities,Resolved,37.0
GR001257,Insufficient parking spaces in market The parking status in Downtown is critical.. Reference ID: 2713.,Parking,Downtown,2023-11-19 11:00:00,High,Public Works,Open,22.0
GR001258,Loud music from nearby establishment The noise pollution status in South District is critical.. Reference ID: 6018.,Noise Pollution,South District,2023-03-25 14:00:00,High,Municipal Services,Open,40.0
GR001259,Uneven road surface causing accidents Immediate attention needed for road damage near Downtown.. Reference ID: 8759.,Road Damage,Downtown,2023-05-05 08:00:00,High,Police,Resolved,44.0
GR001260,Insufficient parking spaces in market Large parking problem reported by citizens in Central City.. Reference ID: 9306.,Parking,Central City,2023-02-25 13:00:00,Medium,Utilities,In Progress,26.0
GR001261,Signal timing causes congestion Concern regarding traffic light on the main street of North District.. Reference ID: 3726.,Traffic Light,North District,2023-06-03 19:00:00,Low,Municipal Services,Resolved,9.0
GR001262,Construction noise disturbing residents The noise pollution status in North District is critical.. Reference ID: 3317.,Noise Pollution,North District,2023-06-27 14:00:00,High,Utilities,Open,43.0
GR001263,Waste accumulation causing health hazard The sanitation status in West Zone is critical.. Reference ID: 6038.,Sanitation,West Zone,2023-02-11 05:00:00,High,Municipal Services,Open,47.0
GR001264,Contaminated water from municipal supply Please check the water supply issue at East Zone.. Reference ID: 8820.,Water Supply,East Zone,2023-03-23 11:00:00,Medium,Public Works,In Progress,26.0
GR001265,Water pipeline burst causing shortage Immediate attention needed for water supply near Residential Area.. Reference ID: 4977.,Water Supply,Residential Area,2023-02-19 12:00:00,Medium,Municipal Services,In Progress,9.0
GR001266,No designated parking area created Immediate attention needed for parking near Suburb Area.. Reference ID: 7452.,Parking,Suburb Area,2023-10-01 02:00:00,Medium,Police,In Progress,38.0
GR001267,Multiple potholes near the market making driving dangerous Large pothole problem reported by citizens in West Zone.. Reference ID: 7047.,Pothole,West Zone,2023-07-05 10:00:00,High,Public Works,Resolved,26.0
GR001268,Multiple broken street lights on the avenue Immediate attention needed for street light near West Zone.. Reference ID: 4079.,Street Light,West Zone,2023-01-23 06:00:00,Medium,Police,In Progress,
GR001269,Parking violation enforcement needed Large parking problem reported by citizens in East Zone.. Reference ID: 5668.,Parking,East Zone,2023-06-09 12:00:00,Medium,Utilities,Open,
GR001270,Vehicles blocking entire street Immediate attention needed for parking near East Zone.. Reference ID: 9476.,Parking,East Zone,2023-02-24 14:00:00,Medium,Public Works,In Progress,7.0
GR001271,Vehicles blocking entire street The parking status in North District is critical.. Reference ID: 3109.,Parking,North District,2023-10-22 16:00:00,High,Utilities,Resolved,32.0
GR001272,Insufficient parking spaces in market The parking status in Industrial Zone is critical.. Reference ID: 7962.,Parking,Industrial Zone,2023-05-13 23:00:00,High,Public Works,Resolved,59.0
GR001273,Road subsidence near municipal area Immediate attention needed for road damage near Commercial Area.. Reference ID: 6489.,Road Damage,Commercial Area,2023-10-01 11:00:00,Medium,Public Works,Open,35.0
GR001274,Vehicles blocking entire street Please check the parking issue at South District.. Reference ID: 6523.,Parking,South District,2023-12-29 18:00:00,Medium,Police,Open,40.0
GR001275,Entire road surface needs repair Immediate attention needed for road damage near Industrial Zone.. Reference ID: 5615.,Road Damage,Industrial Zone,2023-01-21 03:00:00,Medium,Utilities,In Progress,57.0
GR001276,Traffic light stuck on red Immediate attention needed for traffic light near Suburb Area.. Reference ID: 6528.,Traffic Light,Suburb Area,2023-12-12 09:00:00,Medium,Public Works,Resolved,
GR001277,Faulty electrical connection creating hazard Please check the electricity issue at Suburb Area.. Reference ID: 8319.,Electricity,Suburb Area,2023-06-16 09:00:00,High,Public Works,Resolved,
GR001278,New potholes appeared after rain Large pothole problem reported by citizens in Commercial Area.. Reference ID: 3871.,Pothole,Commercial Area,2023-02-13 17:00:00,Medium,Public Works,Open,41.0
GR001279,Road subsidence near municipal area The road damage status in Industrial Zone is critical.. Reference ID: 8504.,Road Damage,Industrial Zone,2023-12-19 19:00:00,High,Municipal Services,Resolved,37.0
GR001280,Entire road surface needs repair The road damage status in North District is critical.. Reference ID: 7107.,Road Damage,North District,2023-01-20 04:00:00,High,Public Works,In Progress,47.0
GR001281,Dark road at night due to non-functional lights Immediate attention needed for street light near Suburb Area.. Reference ID: 7565.,Street Light,Suburb Area,2023-01-12 05:00:00,Medium,Police,Resolved,57.0
GR001282,Street light not working for 3 weeks Large street light problem reported by citizens in Industrial Zone.. Reference ID: 5275.,Street Light,Industrial Zone,2023-06-05 19:00:00,Medium,Municipal Services,Resolved,24.0
GR001283,Signal timing causes congestion Immediate attention needed for traffic light near Residential Area.. Reference ID: 5502.,Traffic Light,Residential Area,2023-12-19 05:00:00,Medium,Police,Resolved,39.0
GR001284,No designated parking area created The parking status in East Zone is critical.. Reference ID: 1082.,Parking,East Zone,2023-07-28 06:00:00,High,Public Works,In Progress,18.0
GR001285,No electricity for one week Please check the electricity issue at Residential Area.. Reference ID: 4626.,Electricity,Residential Area,2023-04-26 00:00:00,Medium,Police,Open,
GR001286,Faulty electrical connection creating hazard Concern regarding electricity on the main street of Downtown.. Reference ID: 7893.,Electricity,Downtown,2023-11-22 19:00:00,High,Police,Resolved,60.0
GR001287,Inadequate police patrolling The community safety status in North District is critical.. Reference ID: 6237.,Community Safety,North District,2023-06-27 14:00:00,High,Municipal Services,In Progress,32.0
GR001288,Low water pressure affecting households Immediate attention needed for water supply near Commercial Area.. Reference ID: 5189.,Water Supply,Commercial Area,2023-07-26 01:00:00,Medium,Public Works,Resolved,23.0
GR001289,Dark road at night due to non-functional lights The street light status in West Zone is critical.. Reference ID: 5781.,Street Light,West Zone,2023-06-11 14:00:00,High,Utilities,Open,
GR001290,Traffic light stuck on red Concern regarding traffic light on the main street of East Zone.. Reference ID: 8070.,Traffic Light,East Zone,2023-08-01 00:00:00,Low,Police,Resolved,16.0
GR001291,Vehicles blocking entire street Immediate attention needed for parking near Commercial Area.. Reference ID: 3023.,Parking,Commercial Area,2023-02-19 12:00:00,Medium,Municipal Services,Open,37.0
GR001292,Electricity bill overcharged without reason Immediate attention needed for electricity near East Zone.. Reference ID: 7693.,Electricity,East Zone,2023-06-30 06:00:00,Medium,Utilities,Resolved,
GR001293,Traffic noise intolerable at night Concern regarding noise pollution on the main street of South District.. Reference ID: 9775.,Noise Pollution,South District,2023-09-30 12:00:00,Low,Municipal Services,In Progress,30.0
GR001294,Electricity bill overcharged without reason Large electricity problem reported by citizens in Residential Area.. Reference ID: 7554.,Electricity,Residential Area,2023-05-28 00:00:00,Medium,Police,In Progress,44.0
GR001295,Street lighting system failure in the area Immediate attention needed for street light near Industrial Zone.. Reference ID: 7722.,Street Light,Industrial Zone,2023-04-07 20:00:00,Medium,Public Works,Resolved,
GR001296,Traffic light not functioning properly Concern regarding traffic light on the main street of Downtown.. Reference ID: 7697.,Traffic Light,Downtown,2023-01-12 10:00:00,Low,Municipal Services,Open,31.0
GR001297,Street light not working for 3 weeks Concern regarding street light on the main street of Suburb Area.. Reference ID: 7378.,Street Light,Suburb Area,2023-10-10 16:00:00,Low,Municipal Services,Open,47.0
GR001298,Water pipeline burst causing shortage Large water supply problem reported by citizens in East Zone.. Reference ID: 6287.,Water Supply,East Zone,2023-03-09 09:00:00,Medium,Public Works,Open,
GR001299,Cracked asphalt creating hazard Concern regarding road damage on the main street of Residential Area.. Reference ID: 8268.,Road Damage,Residential Area,2023-05-04 05:00:00,High,Utilities,Resolved,52.0
GR001300,Signal timing causes congestion Large traffic light problem reported by citizens in Suburb Area.. Reference ID: 8572.,Traffic Light,Suburb Area,2023-02-05 00:00:00,Medium,Public Works,Resolved,56.0
GR001301,Street crime increasing daily Please check the community safety issue at Residential Area.. Reference ID: 7833.,Community Safety,Residential Area,2023-05-14 22:00:00,High,Public Works,Resolved,42.0
GR001302,Street crime increasing daily Immediate attention needed for community safety near North District.. Reference ID: 1979.,Community Safety,North District,2023-05-30 12:00:00,High,Public Works,In Progress,60.0
GR001303,Street crime increasing daily Please check the community safety issue at Residential Area.. Reference ID: 2697.,Community Safety,Residential Area,2023-03-16 08:00:00,High,Public Works,Resolved,
GR001304,Vehicles blocking entire street Large parking problem reported by citizens in Suburb Area.. Reference ID: 8906.,Parking,Suburb Area,2023-04-18 08:00:00,Medium,Public Works,In Progress,5.0
GR001305,Cracked asphalt creating hazard The road damage status in Residential Area is critical.. Reference ID: 6610.,Road Damage,Residential Area,2023-06-01 22:00:00,High,Utilities,In Progress,45.0
GR001306,No electricity for one week Concern regarding electricity on the main street of Downtown.. Reference ID: 1585.,Electricity,Downtown,2023-03-13 04:00:00,Low,Police,Open,
GR001307,Traffic noise intolerable at night The noise pollution status in Downtown is critical.. Reference ID: 6024.,Noise Pollution,Downtown,2023-03-23 18:00:00,High,Police,In Progress,44.0
GR001308,Electricity bill overcharged without reason Large electricity problem reported by citizens in East Zone.. Reference ID: 5789.,Electricity,East Zone,2023-07-16 08:00:00,Medium,Municipal Services,Open,38.0
GR001309,Frequent power outages affecting business The electricity status in East Zone is critical.. Reference ID: 6966.,Electricity,East Zone,2023-09-18 23:00:00,High,Utilities,In Progress,11.0
GR001310,Traffic noise intolerable at night Concern regarding noise pollution on the main street of East Zone.. Reference ID: 7133.,Noise Pollution,East Zone,2023-07-13 15:00:00,Low,Municipal Services,Resolved,31.0
GR001311,Insufficient parking spaces in market The parking status in North District is critical.. Reference ID: 4683.,Parking,North District,2023-06-08 06:00:00,High,Municipal Services,Open,
GR001312,Dark road at night due to non-functional lights Immediate attention needed for street light near West Zone.. Reference ID: 8525.,Street Light,West Zone,2023-10-19 20:00:00,Medium,Public Works,Resolved,51.0
GR001313,Stray dogs roaming streets dangerously The community safety status in West Zone is critical.. Reference ID: 1538.,Community Safety,West Zone,2023-07-24 20:00:00,High,Public Works,In Progress,18.0
GR001314,Frequent theft in the area Please check the community safety issue at Commercial Area.. Reference ID: 8317.,Community Safety,Commercial Area,2023-10-18 16:00:00,High,Municipal Services,Open,
GR001315,Waste accumulation causing health hazard Immediate attention needed for sanitation near West Zone.. Reference ID: 3907.,Sanitation,West Zone,2023-01-21 19:00:00,High,Police,Resolved,
GR001316,Low water pressure affecting households Concern regarding water supply on the main street of South District.. Reference ID: 5960.,Water Supply,South District,2023-02-01 06:00:00,Low,Municipal Services,Open,38.0
GR001317,Entire road surface needs repair Concern regarding road damage on the main street of Residential Area.. Reference ID: 1836.,Road Damage,Residential Area,2023-06-13 20:00:00,Medium,Public Works,Open,29.0
GR001318,Multiple broken street lights on the avenue Please check the street light issue at Residential Area.. Reference ID: 9886.,Street Light,Residential Area,2023-10-29 06:00:00,Medium,Utilities,In Progress,38.0
GR001319,Parking violation enforcement needed Large parking problem reported by citizens in South District.. Reference ID: 8475.,Parking,South District,2023-01-01 08:00:00,Medium,Utilities,Resolved,
GR001320,Sanitation workers absent for a week Concern regarding sanitation on the main street of Suburb Area.. Reference ID: 5649.,Sanitation,Suburb Area,2023-11-27 09:00:00,Low,Police,Resolved,
GR001321,No electricity for one week Immediate attention needed for electricity near Commercial Area.. Reference ID: 2826.,Electricity,Commercial Area,2023-04-04 15:00:00,Medium,Public Works,In Progress,33.0
GR001322,Cracked asphalt creating hazard Large road damage problem reported by citizens in Residential Area.. Reference ID: 2074.,Road Damage,Residential Area,2023-08-10 21:00:00,High,Police,Open,29.0
GR001323,Loud music from nearby establishment Large noise pollution problem reported by citizens in Commercial Area.. Reference ID: 2781.,Noise Pollution,Commercial Area,2023-04-29 06:00:00,Medium,Police,Resolved,50.0
GR001324,Frequent theft in the area The community safety status in Residential Area is critical.. Reference ID: 4445.,Community Safety,Residential Area,2023-10-20 21:00:00,High,Municipal Services,In Progress,
GR001325,Vehicles blocking entire street Concern regarding parking on the main street of East Zone.. Reference ID: 3574.,Parking,East Zone,2023-06-16 16:00:00,Low,Utilities,Resolved,27.0
GR001326,No electricity for one week Immediate attention needed for electricity near West Zone.. Reference ID: 5974.,Electricity,West Zone,2023-07-09 04:00:00,Medium,Police,In Progress,54.0
GR001327,Traffic noise intolerable at night Immediate attention needed for noise pollution near Residential Area.. Reference ID: 7447.,Noise Pollution,Residential Area,2023-08-02 00:00:00,Medium,Utilities,Open,23.0
GR001328,Dirty streets need immediate cleaning Please check the sanitation issue at Residential Area.. Reference ID: 4313.,Sanitation,Residential Area,2023-04-17 21:00:00,Medium,Police,In Progress,2.0
GR001329,Industrial noise exceeding permissible levels The noise pollution status in Industrial Zone is critical.. Reference ID: 4267.,Noise Pollution,Industrial Zone,2023-04-21 19:00:00,High,Utilities,In Progress,
GR001330,Contaminated water from municipal supply Immediate attention needed for water supply near East Zone.. Reference ID: 8698.,Water Supply,East Zone,2023-01-24 21:00:00,Medium,Utilities,Resolved,46.0
GR001331,Road subsidence near municipal area Concern regarding road damage on the main street of West Zone.. Reference ID: 7144.,Road Damage,West Zone,2023-01-31 03:00:00,Low,Public Works,Resolved,35.0
GR001332,Traffic noise intolerable at night Please check the noise pollution issue at Residential Area.. Reference ID: 8730.,Noise Pollution,Residential Area,2023-03-10 23:00:00,Medium,Public Works,In Progress,47.0
GR001333,Vehicles blocking entire street Concern regarding parking on the main street of East Zone.. Reference ID: 5896.,Parking,East Zone,2023-10-21 06:00:00,Low,Public Works,In Progress,
GR001334,Traffic light stuck on red Concern regarding traffic light on the main street of Commercial Area.. Reference ID: 9700.,Traffic Light,Commercial Area,2023-05-30 22:00:00,Low,Public Works,Open,5.0
GR001335,Industrial noise exceeding permissible levels Large noise pollution problem reported by citizens in Suburb Area.. Reference ID: 4016.,Noise Pollution,Suburb Area,2023-06-14 14:00:00,Medium,Municipal Services,In Progress,13.0
GR001336,Frequent power outages affecting business Large electricity problem reported by citizens in Central City.. Reference ID: 2952.,Electricity,Central City,2023-11-25 13:00:00,Medium,Utilities,In Progress,52.0
GR001337,Deep pothole on Main Road causing accidents Concern regarding pothole on the main street of Commercial Area.. Reference ID: 7119.,Pothole,Commercial Area,2023-01-09 18:00:00,High,Utilities,Open,56.0
GR001338,Industrial noise exceeding permissible levels The noise pollution status in Commercial Area is critical.. Reference ID: 6468.,Noise Pollution,Commercial Area,2023-11-21 02:00:00,High,Public Works,Resolved,
GR001339,Stray dogs roaming streets dangerously Concern regarding community safety on the main street of South District.. Reference ID: 2437.,Community Safety,South District,2023-10-21 14:00:00,High,Municipal Services,Open,28.0
GR001340,Faulty electrical connection creating hazard Large electricity problem reported by citizens in Residential Area.. Reference ID: 6413.,Electricity,Residential Area,2023-02-07 05:00:00,High,Police,In Progress,45.0
GR001341,Parking violation enforcement needed Concern regarding parking on the main street of North District.. Reference ID: 5813.,Parking,North District,2023-01-04 19:00:00,Medium,Utilities,Open,
GR001342,Loud music from nearby establishment The noise pollution status in Industrial Zone is critical.. Reference ID: 4651.,Noise Pollution,Industrial Zone,2023-10-27 21:00:00,High,Police,Resolved,43.0
GR001343,Contaminated water from municipal supply Concern regarding water supply on the main street of Downtown.. Reference ID: 3500.,Water Supply,Downtown,2023-04-07 04:00:00,Low,Municipal Services,In Progress,
GR001344,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in Commercial Area.. Reference ID: 9848.,Pothole,Commercial Area,2023-06-28 02:00:00,High,Police,In Progress,43.0
GR001345,Contaminated water from municipal supply Large water supply problem reported by citizens in West Zone.. Reference ID: 7951.,Water Supply,West Zone,2023-05-19 07:00:00,Medium,Municipal Services,In Progress,
GR001346,Uneven road surface causing accidents Please check the road damage issue at South District.. Reference ID: 8273.,Road Damage,South District,2023-04-17 12:00:00,High,Public Works,In Progress,13.0
GR001347,No water supply for 5 days Please check the water supply issue at Industrial Zone.. Reference ID: 3868.,Water Supply,Industrial Zone,2023-09-17 18:00:00,Medium,Public Works,Open,8.0
GR001348,Road subsidence near municipal area The road damage status in Downtown is critical.. Reference ID: 7801.,Road Damage,Downtown,2023-04-08 06:00:00,High,Public Works,Resolved,17.0
GR001349,Street crime increasing daily Please check the community safety issue at South District.. Reference ID: 1118.,Community Safety,South District,2023-07-14 13:00:00,High,Utilities,Open,20.0
GR001350,Dark road at night due to non-functional lights Large street light problem reported by citizens in Industrial Zone.. Reference ID: 2383.,Street Light,Industrial Zone,2023-11-30 20:00:00,Medium,Utilities,In Progress,
GR001351,Frequent power outages affecting business Large electricity problem reported by citizens in Suburb Area.. Reference ID: 5079.,Electricity,Suburb Area,2023-04-01 18:00:00,Medium,Public Works,Open,9.0
GR001352,Entire road surface needs repair Concern regarding road damage on the main street of North District.. Reference ID: 4437.,Road Damage,North District,2023-12-05 09:00:00,Medium,Police,Resolved,11.0
