complaint_id,category,priority,location,text_length,word_count,avg_word_length,unique_words_ratio,uppercase_ratio,digit_count,special_char_count,hour,day_of_week,day_of_month,month,quarter,is_weekend,location_complaint_count,is_top_location,location_density,polarity,subjectivity,sentiment_intensity,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99,department_Police,department_Public Works,department_Utilities,sentiment_neutral,sentiment_positive
GR001811,Sanitation,Low,North District,0.47058823529411764,0.5,0.38449552006232973,1.0,0.0,0,0,0.13043478260869565,0.3333333333333333,0.0,0.18181818181818182,0.0,0.0,0.5,1,0.5000000000000004,0.7666666666666666,0.37037037037037035,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092942152264489,0.0,0.0,0.7253730627151008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092942152264489,0.0,0.6895905978740949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092942152264489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5608587757933807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895905978740949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253730627151008,0.0,0.0,0.0,0.0,0.0,0.0,0.5271945530051774,0.0,0.0,0.0,0.0,0.0,0.3137787815809504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
GR001812,Sanitation,Low,North District,0.47058823529411764,0.5,0.38449552006232973,1.0,0.0,0,0,0.17391304347826086,0.5,0.5333333333333333,0.6363636363636364,0.6666666666666666,0.0,0.5,1,0.5000000000000004,0.7666666666666666,0.37037037037037035,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092942152264489,0.0,0.0,0.7253730627151008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092942152264489,0.0,0.6895905978740949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092942152264489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5608587757933807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895905978740949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253730627151008,0.0,0.0,0.0,0.0,0.0,0.0,0.5271945530051774,0.0,0.0,0.0,0.0,0.0,0.3137787815809504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
GR001813,Road Damage,High,West Zone,0.4117647058823529,0.5,0.31904947409427353,1.0,0.0,0,0,0.391304347826087,0.5,0.6,0.0,0.0,0.0,0.5208333333333334,1,0.520833333333334,0.7666666666666666,0.37037037037037035,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142535589029637,0.0,0.0,0.0,0.0,0.0,0.851347060400696,0.0,0.8977491749142181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851347060400696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629581215109289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142535589029637,0.0,0.0,0.0,0.5348634773746327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35222632703535284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764875832919548,0.0,0.7485738650275006,False,False,False,False,True
GR001814,Community Safety,High,North District,0.6666666666666666,0.375,0.7649006622516556,1.0,0.0,0,0,0.13043478260869565,1.0,0.7666666666666667,0.7272727272727273,0.6666666666666666,1.0,0.5,1,0.5000000000000004,0.35,0.7222222222222222,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.5854438865398457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268379870358813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414055937684928,0.0,0.0,0.0,0.5617742993647554,0.0,0.9414055937684928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3550955031849484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41290447833462834,0.45545443994976237,0.0,0.0,0.0,0.5617742993647554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414055937684928,0.5268379870358813,0.0,0.0,0.0,0.0,0.0,0.9414055937684928,0.0,0.5786473400378809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
GR001815,Street Light,Low,Central City,0.5490196078431373,0.75,0.21226908330428734,0.28947368421052605,0.0,0,0,0.6956521739130435,0.6666666666666666,0.5333333333333333,0.9090909090909091,1.0,0.0,0.0,1,0.0,0.8416666666666667,0.5509259259259258,0.4027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288976166260595,0.0,0.0,0.7288976166260595,0.0,0.0,0.0,0.7260100720314103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7835379170136977,0.0,0.0,0.5613513116810205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7260100720314103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9421630090514727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
GR001816,Noise Pollution,Low,East Zone,0.5882352941176471,0.625,0.3760117733627669,1.0,0.0,0,0,0.17391304347826086,0.3333333333333333,0.36666666666666664,0.5454545454545454,0.6666666666666666,0.0,1.0,1,1.0,0.7333333333333333,0.6296296296296297,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969376697153181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063161823561647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495224948289847,0.0,0.0,0.0,0.0,0.0,0.0,0.6651596282557551,0.0,0.0,0.0,0.8560048457619399,0.0,0.0,0.0,0.0,0.0,0.969376697153181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41932883168720253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911843895815589,False,True,False,False,True
GR001817,Noise Pollution,Medium,Suburb Area,0.5294117647058824,0.375,0.6026490066225166,0.71875,0.0,0,0,0.9565217391304348,0.5,0.6333333333333333,0.2727272727272727,0.3333333333333333,0.0,0.4791666666666667,1,0.4791666666666668,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4177615001974119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309692982680225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805909533214777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393623297115376,0.0,0.6309692982680225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805909533214776,0.0,0.0,0.0,0.6309692982680225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707556056991704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
GR001818,Road Damage,Medium,North District,0.49019607843137253,0.5,0.4063108687183483,0.7352941176470588,0.0,0,0,0.17391304347826086,0.5,0.03333333333333333,0.18181818181818182,0.0,0.0,0.5,1,0.5000000000000004,0.7071428571428571,0.5853174603174603,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7004218890620796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606789883720746,0.0,0.0,0.0,0.0,0.6558975050075148,0.0,0.0,0.0,0.0,0.0,0.0,0.8854149835924673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7004218890620796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558975050075148,0.0,0.0,0.0,0.0,0.7004218890620796,0.0,0.0,0.0,0.7004218890620796,0.0,0.0,0.9063988478193409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063988478193409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
GR001819,Community Safety,High,Suburb Area,0.4117647058823529,0.125,0.814569536423841,1.0,0.0,0,0,0.2608695652173913,0.3333333333333333,0.23333333333333334,0.18181818181818182,0.0,0.0,0.4791666666666667,1,0.4791666666666668,0.7,0.4444444444444445,0.16666666666666669,0.0,0.0,0.0,0.0,0.5647071180266557,0.9569136384640994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611217345444006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804070001708396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6748963236025156,0.744444643299376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611217345444006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066906950870555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR001820,Sanitation,High,North District,0.5882352941176471,0.25,0.849889624724062,1.0,0.0,0,0,0.13043478260869565,0.8333333333333334,0.13333333333333333,0.6363636363636364,0.6666666666666666,1.0,0.5,1,0.5000000000000004,0.5499999999999999,0.22222222222222224,0.08333333333333334,0.0,0.0,0.935196385206828,0.0,0.0,0.6409570621587202,0.0,0.0,0.0,0.0,0.8141409208557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150430686794783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6764295880490626,0.935196385206828,0.3887664996425005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45205705870417323,0.4986417084354954,0.0,0.0,0.0,0.6150430686794783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702026922510493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935196385206828,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
GR001821,Water Supply,High,Commercial Area,0.39215686274509803,0.375,0.4403973509933775,0.71875,0.0,0,0,0.8260869565217391,0.0,0.8666666666666667,0.18181818181818182,0.0,0.0,0.6875,1,0.6875000000000006,0.6,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.4544453325638301,0.0,0.0,0.0,0.0,0.0,0.9781417061627876,0.0,0.0,0.0,0.0,0.0,0.7171816037724409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977875538736744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977875538736744,0.0,0.0,0.0,0.0,0.0,0.5780607283075575,0.0,0.0,0.0,0.0,0.0,0.0,0.9781417061627876,0.0,0.0,0.0,0.0,False,True,False,True,False
GR001822,Parking,Medium,Industrial Zone,0.49019607843137253,0.25,0.7262693156732891,0.7000000000000001,0.0,0,0,0.17391304347826086,0.3333333333333333,0.23333333333333334,0.18181818181818182,0.0,0.0,0.5,1,0.5000000000000004,0.7,0.4444444444444445,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.7700472086801311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4670649183110491,0.5867053730347794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924331035591633,0.0,0.0,0.54310233363666,0.5990692331542805,0.0,0.0,0.0,0.0,0.9243310355916331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145605401236738,True,False,False,True,False
GR001823,Street Light,High,Suburb Area,0.49019607843137253,0.75,0.1537120948065529,1.0,0.0,0,0,0.8695652173913043,1.0,0.5333333333333333,1.0,1.0,1.0,0.4791666666666667,1,0.4791666666666668,0.63125,0.6319444444444445,0.052083333333333336,0.0,0.0,0.0,0.0,0.404844189357542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216264451392323,0.0,0.0,0.9753780975586197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736555632457529,0.0,0.9753780975586197,0.0,0.0,0.0,0.0,0.0,0.0,0.9753780975586197,0.0,0.9753780975586197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4548491155158259,0.0,0.0,0.0,0.0,0.0,0.0,0.6216264451392323,0.0,0.29953406820709694,0.0,0.0,0.6500156412641829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR001824,Electricity,Medium,North District,0.47058823529411764,0.25,0.7015452538631347,0.7000000000000001,0.0,0,0,0.8260869565217391,0.0,0.26666666666666666,0.0,0.0,0.0,0.5,1,0.5000000000000004,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817617888108867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733971026579371,0.0,0.0,0.0,0.0,0.931648572798987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817617888108867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733971026579371,0.0,0.0,0.0,0.0,0.0,0.0,0.9623334499146563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
GR001825,Road Damage,High,Suburb Area,0.29411764705882354,0.375,0.3245033112582782,0.71875,0.0,0,0,0.6086956521739131,1.0,0.26666666666666666,0.5454545454545454,0.6666666666666666,1.0,0.4791666666666667,1,0.4791666666666668,0.5,0.5555555555555556,0.16666666666666669,0.0,0.9796462784089905,0.0,0.0,0.40880063591071736,0.0,0.0,0.0,0.0,0.0,0.879896706682487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277014534285613,0.7709089327980987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9185884967813135,0.0,0.0,0.0,0.0,0.0,0.0,0.6277014534285613,0.0,0.0,0.0,0.0,0.6563680904557371,0.0,0.9185884967813134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
GR001826,Sanitation,Medium,West Zone,0.43137254901960786,0.25,0.6520971302428258,0.7000000000000001,0.0,0,0,0.34782608695652173,1.0,0.36666666666666664,0.18181818181818182,0.0,1.0,0.5208333333333334,1,0.520833333333334,0.35,0.6666666666666667,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.8198282048229536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945182300473336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578212096870871,0.6377970706800505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014216112898366,0.0,0.0,0.0,0.0,0.0,0.0,0.8103106393554349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777321737523743,0.0,0.7607545073126202,False,False,True,False,False
GR001827,Pothole,High,Commercial Area,0.4117647058823529,0.5,0.31904947409427353,0.7352941176470588,0.0,0,0,0.043478260869565216,0.8333333333333334,0.1,0.18181818181818182,0.0,1.0,0.6875,1,0.6875000000000006,0.6555555555555556,0.271604938271605,0.09259259259259259,0.0,0.9822546867496187,0.0,0.0,0.4098891093851385,0.0,0.0,0.0,0.0,0.0,0.8822395215935275,0.0,0.6190791721933017,0.0,0.0,0.0,0.6468653274074537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190791721933017,0.0,0.0,0.0,0.0,0.5420690875014404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8966365651255621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46051716626898564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False
GR001828,Parking,Medium,Commercial Area,0.17647058823529413,0.125,0.4966887417218544,1.0,0.0,0,0,0.34782608695652173,0.0,0.7666666666666667,0.5454545454545454,0.6666666666666666,0.0,0.6875,1,0.6875000000000006,0.6,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.4459911537753369,0.0,0.0,0.978956077260958,0.0,0.0,0.0,0.0,0.673606172896239,0.0,0.0,0.0,0.7038396656609764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789560772609581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673606172896239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45358210869183574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299776758231368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978956077260958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR001829,Community Safety,High,North District,0.5098039215686274,0.625,0.2935982339955851,0.7499999999999999,0.0,0,0,0.4782608695652174,1.0,0.3,1.0,1.0,1.0,0.5,1,0.5000000000000004,0.7333333333333333,0.3518518518518518,0.22222222222222224,0.0,0.0,0.0,0.0,0.47937693725415415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731001764510066,0.8199234404907515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794768300640281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685807824007993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633965170083185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779476830064028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8199234404907515,0.0,0.0,0.0,0.0,0.0,0.731001764510066,0.0,0.0,0.0,0.0,0.0,0.0,0.3546789801979408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
GR001830,Pothole,High,South District,0.5294117647058824,0.5,0.4499415660303856,0.7352941176470588,0.0,0,0,0.2608695652173913,0.0,0.4,0.09090909090909091,0.0,0.0,0.4375,1,0.4375000000000004,0.6,0.0,0.0,0.0,0.0,0.0,0.8043086862144603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704547821990314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371074256258342,0.0,0.0,0.0,0.0,0.7217981307282877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704547821990314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710458693888052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222548373048129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False
GR001831,Pothole,High,Residential Area,0.7254901960784313,0.625,0.5202354672553349,0.7499999999999999,0.0,0,0,0.391304347826087,0.3333333333333333,0.8,0.0,0.0,0.0,0.22916666666666666,1,0.22916666666666743,0.475,0.5833333333333334,0.20833333333333334,0.0,0.0,0.0,0.0,0.45399829974447947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971011480176474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234510792307857,0.967474693405227,0.0,0.5425853042016713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49656293218715947,0.7436517667689695,0.0,0.0,0.0,0.0,0.0,0.7200077873254744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971011480176474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
GR001832,Electricity,High,West Zone,0.6274509803921569,0.375,0.718543046357616,1.0,0.0,0,0,0.2608695652173913,0.3333333333333333,0.8666666666666667,1.0,1.0,0.0,0.5208333333333334,1,0.520833333333334,0.8142857142857143,0.47619047619047616,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848485355099225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873851603110788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042708112553036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8738516031107879,0.0,0.0,0.0,0.0,0.0,0.848485355099225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848485355099225,0.0,0.0,0.0,0.848485355099225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7850945916966718,0.0,0.7683616969244489,False,True,False,False,True
