complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR000461,Waste accumulation causing health hazard,Sanitation,South District,2023-06-23 17:00:00,High,Public Works,Open,41.0
GR000462,Multiple potholes near the market making driving dangerous,Pothole,South District,2023-11-04 13:00:00,High,Public Works,Open,
GR000463,Construction noise disturbing residents - Incident 462. Details: 571,Noise Pollution,South District,2023-07-25 19:00:00,Low,Police,Resolved,4.0
GR000464,Sanitation workers absent for a week,Sanitation,Residential Area,2023-12-03 16:00:00,Medium,Public Works,Resolved,45.0
GR000465,Low water pressure affecting households,Water Supply,Downtown,2023-07-04 07:00:00,Low,Municipal Services,Open,50.0
GR000466,Parking violation enforcement needed,Parking,Suburb Area,2023-04-13 16:00:00,Medium,Public Works,Resolved,59.0
GR000467,Dark road at night due to non-functional lights - Incident 466. Details: 162,Street Light,Commercial Area,2023-10-14 18:00:00,Medium,Police,Open,13.0
GR000468,Entire road surface needs repair,Road Damage,Industrial Zone,2023-07-28 16:00:00,Medium,Public Works,Resolved,
GR000469,Frequent power outages affecting business - Incident 468. Details: 238,Electricity,Suburb Area,2023-05-12 17:00:00,Low,Police,Resolved,25.0
GR000470,Signal timing causes congestion - Incident 469. Details: 598,Traffic Light,Residential Area,2023-08-23 21:00:00,Medium,Public Works,In Progress,
GR000471,Multiple broken street lights on the avenue,Street Light,Industrial Zone,2023-04-28 10:00:00,Medium,Police,Resolved,45.0
GR000472,No electricity for one week,Electricity,West Zone,2023-12-11 23:00:00,Low,Public Works,Resolved,31.0
GR000473,Loud music from nearby establishment - Incident 472. Details: 692,Noise Pollution,Suburb Area,2023-05-18 05:00:00,Low,Municipal Services,In Progress,16.0
GR000474,Low water pressure affecting households,Water Supply,Central City,2023-05-08 19:00:00,Medium,Public Works,Open,44.0
GR000475,Entire road surface needs repair - Incident 474. Details: 491,Road Damage,Downtown,2023-10-05 01:00:00,Medium,Utilities,In Progress,32.0
GR000476,No coordination between signals,Traffic Light,Central City,2023-09-19 08:00:00,Medium,Municipal Services,Open,28.0
GR000477,Entire road surface needs repair,Road Damage,Commercial Area,2023-07-21 21:00:00,Medium,Municipal Services,In Progress,45.0
GR000478,Inadequate police patrolling,Community Safety,Residential Area,2023-01-07 21:00:00,Medium,Public Works,In Progress,56.0
GR000479,No electricity for one week,Electricity,East Zone,2023-08-30 19:00:00,Medium,Municipal Services,In Progress,27.0
GR000480,Industrial noise exceeding permissible levels,Noise Pollution,Suburb Area,2023-04-03 18:00:00,High,Municipal Services,Open,52.0
GR000481,Water pipeline burst causing shortage - Incident 480. Details: 774,Water Supply,Commercial Area,2023-04-11 04:00:00,Low,Municipal Services,In Progress,12.0
GR000482,Vehicles blocking entire street - Incident 481. Details: 518,Parking,Residential Area,2023-11-19 16:00:00,Medium,Police,In Progress,36.0
GR000483,No coordination between signals,Traffic Light,North District,2023-03-25 01:00:00,Medium,Police,In Progress,7.0
GR000484,Road subsidence near municipal area,Road Damage,Suburb Area,2023-10-14 17:00:00,Low,Police,In Progress,
GR000485,Multiple broken street lights on the avenue,Street Light,Suburb Area,2023-11-29 20:00:00,Medium,Police,In Progress,33.0
GR000486,Entire road surface needs repair,Road Damage,Residential Area,2023-05-27 14:00:00,Medium,Municipal Services,Open,60.0
GR000487,Industrial noise exceeding permissible levels - Incident 486. Details: 388,Noise Pollution,Industrial Zone,2023-02-06 02:00:00,High,Municipal Services,In Progress,19.0
GR000488,Faulty electrical connection creating hazard,Electricity,Downtown,2023-08-16 11:00:00,High,Utilities,In Progress,
GR000489,Multiple potholes near the market making driving dangerous,Pothole,East Zone,2023-12-25 23:00:00,High,Public Works,Open,
GR000490,Street light not working for 3 weeks - Incident 489. Details: 478,Street Light,South District,2023-08-31 17:00:00,High,Utilities,Resolved,6.0
GR000491,Multiple broken street lights on the avenue,Street Light,Central City,2023-07-19 09:00:00,Medium,Police,In Progress,9.0
GR000492,Frequent theft in the area,Community Safety,East Zone,2023-07-02 10:00:00,Low,Utilities,Resolved,36.0
GR000493,Cracked asphalt creating hazard,Road Damage,East Zone,2023-08-22 20:00:00,High,Utilities,Resolved,35.0
GR000494,Faulty electrical connection creating hazard,Electricity,Suburb Area,2023-02-15 14:00:00,High,Police,In Progress,10.0
GR000495,Frequent power outages affecting business,Electricity,North District,2023-03-11 11:00:00,Medium,Public Works,Resolved,49.0
GR000496,Entire road surface needs repair - Incident 495. Details: 872,Road Damage,Central City,2023-05-30 19:00:00,Medium,Municipal Services,Open,13.0
GR000497,Parking violation enforcement needed,Parking,Commercial Area,2023-03-25 22:00:00,Medium,Utilities,In Progress,
GR000498,Multiple broken street lights on the avenue,Street Light,Industrial Zone,2023-11-10 22:00:00,Low,Police,Resolved,52.0
GR000499,Electricity bill overcharged without reason - Incident 498. Details: 589,Electricity,Industrial Zone,2023-04-04 04:00:00,Medium,Utilities,Resolved,45.0
GR000500,Signal timing causes congestion,Traffic Light,Residential Area,2023-03-19 01:00:00,Low,Public Works,Open,19.0
GR000501,Faulty electrical connection creating hazard - Incident 500. Details: 330,Electricity,East Zone,2023-04-30 02:00:00,High,Municipal Services,Open,22.0
GR000502,Parking violation enforcement needed - Incident 501. Details: 140,Parking,Central City,2023-08-26 22:00:00,Medium,Public Works,In Progress,
GR000503,Dirty streets need immediate cleaning - Incident 502. Details: 127,Sanitation,North District,2023-02-06 17:00:00,Medium,Municipal Services,In Progress,54.0
GR000504,Multiple potholes near the market making driving dangerous,Pothole,South District,2023-08-15 07:00:00,High,Public Works,Open,50.0
GR000505,Multiple broken street lights on the avenue,Street Light,Commercial Area,2023-12-15 09:00:00,Low,Municipal Services,Resolved,48.0
GR000506,Frequent theft in the area,Community Safety,Commercial Area,2023-11-23 09:00:00,High,Public Works,Resolved,
GR000507,Street lighting system failure in the area,Street Light,West Zone,2023-03-27 08:00:00,Medium,Utilities,Open,
GR000508,New potholes appeared after rain,Pothole,Downtown,2023-03-21 11:00:00,Low,Municipal Services,Open,44.0
GR000509,Traffic light not functioning properly,Traffic Light,Suburb Area,2023-11-27 04:00:00,Low,Public Works,Open,21.0
GR000510,Street crime increasing daily - Incident 509. Details: 234,Community Safety,Suburb Area,2023-01-11 22:00:00,Medium,Municipal Services,In Progress,32.0
GR000511,Road subsidence near municipal area,Road Damage,Commercial Area,2023-09-08 06:00:00,Medium,Police,In Progress,18.0
GR000512,Signal timing causes congestion,Traffic Light,Commercial Area,2023-03-21 14:00:00,Medium,Police,Resolved,1.0
GR000513,Stray dogs roaming streets dangerously - Incident 512. Details: 300,Community Safety,Industrial Zone,2023-11-14 11:00:00,High,Municipal Services,In Progress,43.0
GR000514,Stray dogs roaming streets dangerously,Community Safety,Industrial Zone,2023-09-12 17:00:00,High,Municipal Services,Resolved,
GR000515,Insufficient parking spaces in market,Parking,Suburb Area,2023-12-04 02:00:00,High,Municipal Services,Open,13.0
GR000516,Multiple broken street lights on the avenue,Street Light,Residential Area,2023-10-20 20:00:00,Low,Utilities,Resolved,38.0
GR000517,No electricity for one week,Electricity,North District,2023-02-06 00:00:00,Low,Municipal Services,Resolved,57.0
GR000518,Street light not working for 3 weeks,Street Light,Residential Area,2023-08-01 11:00:00,Low,Public Works,Resolved,
GR000519,Severe pothole damage on highway affecting commute,Pothole,South District,2023-04-21 16:00:00,High,Public Works,Open,35.0
GR000520,Vehicles blocking entire street,Parking,West Zone,2023-05-08 18:00:00,Low,Municipal Services,Resolved,27.0
GR000521,Dark road at night due to non-functional lights,Street Light,Downtown,2023-12-26 21:00:00,Medium,Public Works,Open,36.0
GR000522,No designated parking area created,Parking,Commercial Area,2023-10-01 19:00:00,Medium,Police,In Progress,21.0
GR000523,Industrial noise exceeding permissible levels - Incident 522. Details: 939,Noise Pollution,Industrial Zone,2023-06-15 19:00:00,Medium,Municipal Services,In Progress,60.0
GR000524,Faulty electrical connection creating hazard,Electricity,Suburb Area,2023-07-23 00:00:00,High,Public Works,In Progress,34.0
GR000525,Garbage not collected for days,Sanitation,Central City,2023-04-24 06:00:00,Low,Public Works,Resolved,59.0
GR000526,Stray dogs roaming streets dangerously,Community Safety,Commercial Area,2023-08-24 11:00:00,High,Municipal Services,Open,
GR000527,Signal timing causes congestion,Traffic Light,West Zone,2023-06-03 02:00:00,Medium,Municipal Services,Resolved,
GR000528,Loud music from nearby establishment,Noise Pollution,Residential Area,2023-12-20 22:00:00,Medium,Public Works,Resolved,3.0
GR000529,Traffic light not functioning properly - Incident 528. Details: 879,Traffic Light,Industrial Zone,2023-06-21 11:00:00,Low,Utilities,In Progress,8.0
GR000530,No water supply for 5 days,Water Supply,Downtown,2023-11-20 12:00:00,High,Public Works,In Progress,10.0
GR000531,Loud music from nearby establishment,Noise Pollution,Commercial Area,2023-12-11 23:00:00,Low,Utilities,Resolved,6.0
GR000532,Contaminated water from municipal supply - Incident 531. Details: 132,Water Supply,Industrial Zone,2023-03-17 04:00:00,Medium,Utilities,Resolved,36.0
GR000533,Insufficient parking spaces in market,Parking,Central City,2023-08-11 22:00:00,High,Municipal Services,In Progress,32.0
GR000534,Vehicles blocking entire street,Parking,Downtown,2023-09-26 07:00:00,Medium,Police,In Progress,60.0
GR000535,Traffic light not functioning properly,Traffic Light,South District,2023-08-05 11:00:00,Medium,Police,In Progress,2.0
GR000536,No electricity for one week,Electricity,East Zone,2023-08-15 19:00:00,High,Public Works,Open,
GR000537,Construction noise disturbing residents,Noise Pollution,East Zone,2023-01-28 07:00:00,Low,Municipal Services,In Progress,
GR000538,Street lighting system failure in the area,Street Light,Central City,2023-06-19 06:00:00,Low,Municipal Services,Open,49.0
GR000539,Faulty electrical connection creating hazard,Electricity,Commercial Area,2023-03-14 22:00:00,High,Public Works,In Progress,43.0
GR000540,Inadequate police patrolling,Community Safety,North District,2023-05-26 06:00:00,Low,Police,Open,1.0
GR000541,Dark road at night due to non-functional lights,Street Light,Industrial Zone,2023-12-04 11:00:00,Low,Public Works,In Progress,42.0
GR000542,Parking violation enforcement needed,Parking,West Zone,2023-12-30 03:00:00,Medium,Police,In Progress,35.0
GR000543,Multiple broken street lights on the avenue,Street Light,East Zone,2023-08-23 17:00:00,Low,Public Works,Open,
GR000544,Inadequate police patrolling,Community Safety,Central City,2023-03-22 00:00:00,Medium,Police,In Progress,16.0
GR000545,Frequent theft in the area,Community Safety,Central City,2023-07-18 00:00:00,Low,Police,Open,
GR000546,Insufficient parking spaces in market - Incident 545. Details: 147,Parking,East Zone,2023-09-24 21:00:00,Low,Municipal Services,In Progress,
GR000547,Dirty streets need immediate cleaning - Incident 546. Details: 602,Sanitation,Industrial Zone,2023-06-18 14:00:00,Medium,Municipal Services,Resolved,
GR000548,Stray dogs roaming streets dangerously,Community Safety,West Zone,2023-12-28 16:00:00,High,Municipal Services,In Progress,50.0
GR000549,Waste accumulation causing health hazard,Sanitation,Downtown,2023-10-13 17:00:00,High,Public Works,Open,57.0
GR000550,Dirty streets need immediate cleaning - Incident 549. Details: 506,Sanitation,North District,2023-07-31 13:00:00,Medium,Police,Open,7.0
GR000551,Garbage not collected for days - Incident 550. Details: 673,Sanitation,East Zone,2023-11-10 19:00:00,Medium,Municipal Services,Resolved,
GR000552,Deep pothole on Main Road causing accidents,Pothole,Suburb Area,2023-09-02 04:00:00,High,Utilities,Resolved,12.0
GR000553,Parking violation enforcement needed,Parking,Residential Area,2023-04-09 07:00:00,Medium,Public Works,In Progress,1.0
GR000554,Electricity bill overcharged without reason - Incident 553. Details: 827,Electricity,Industrial Zone,2023-04-14 06:00:00,High,Utilities,Resolved,21.0
GR000555,Uneven road surface causing accidents,Road Damage,West Zone,2023-01-22 19:00:00,High,Utilities,Resolved,40.0
GR000556,Traffic light not functioning properly,Traffic Light,Downtown,2023-08-20 14:00:00,Low,Public Works,Open,26.0
GR000557,New potholes appeared after rain,Pothole,Commercial Area,2023-11-19 01:00:00,High,Utilities,In Progress,50.0
GR000558,Electricity bill overcharged without reason,Electricity,Residential Area,2023-11-10 01:00:00,Low,Municipal Services,In Progress,29.0
GR000559,Street light not working for 3 weeks,Street Light,Commercial Area,2023-10-27 22:00:00,Medium,Utilities,In Progress,2.0
GR000560,Waste accumulation causing health hazard - Incident 559. Details: 904,Sanitation,Residential Area,2023-02-16 08:00:00,High,Police,Resolved,46.0
GR000561,Garbage not collected for days,Sanitation,South District,2023-08-19 20:00:00,Medium,Utilities,Resolved,33.0
GR000562,No coordination between signals,Traffic Light,East Zone,2023-01-23 05:00:00,Low,Municipal Services,Open,12.0
GR000563,Severe pothole damage on highway affecting commute,Pothole,Industrial Zone,2023-08-17 09:00:00,High,Municipal Services,Open,13.0
GR000564,Severe pothole damage on highway affecting commute,Pothole,Downtown,2023-09-12 15:00:00,High,Public Works,Resolved,16.0
GR000565,Water pipeline burst causing shortage,Water Supply,Downtown,2023-08-15 02:00:00,Low,Public Works,Open,18.0
GR000566,Signal timing causes congestion,Traffic Light,Commercial Area,2023-03-17 01:00:00,Low,Public Works,Open,43.0
GR000567,Traffic light stuck on red,Traffic Light,Downtown,2023-02-14 01:00:00,High,Municipal Services,Open,40.0
GR000568,Signal timing causes congestion - Incident 567. Details: 198,Traffic Light,Downtown,2023-10-24 11:00:00,Low,Public Works,In Progress,58.0
GR000569,Parking violation enforcement needed - Incident 568. Details: 783,Parking,South District,2023-02-03 09:00:00,Medium,Utilities,Open,
GR000570,Faulty electrical connection creating hazard,Electricity,Suburb Area,2023-12-23 06:00:00,High,Public Works,Open,41.0
GR000571,Street crime increasing daily - Incident 570. Details: 971,Community Safety,South District,2023-11-06 22:00:00,Medium,Police,In Progress,40.0
GR000572,Industrial noise exceeding permissible levels,Noise Pollution,East Zone,2023-11-20 15:00:00,Medium,Municipal Services,Resolved,
GR000573,Frequent power outages affecting business,Electricity,West Zone,2023-08-27 20:00:00,Low,Municipal Services,Resolved,27.0
GR000574,Severe pothole damage on highway affecting commute,Pothole,Suburb Area,2023-11-23 06:00:00,High,Public Works,Resolved,
GR000575,Frequent power outages affecting business,Electricity,Central City,2023-09-17 17:00:00,Medium,Public Works,Open,22.0
GR000576,Insufficient parking spaces in market - Incident 575. Details: 825,Parking,Downtown,2023-04-10 10:00:00,Low,Utilities,In Progress,42.0
GR000577,Waste accumulation causing health hazard,Sanitation,Residential Area,2023-10-02 10:00:00,High,Utilities,In Progress,4.0
GR000578,Inadequate police patrolling,Community Safety,Central City,2023-01-10 06:00:00,Medium,Police,In Progress,
GR000579,Garbage not collected for days,Sanitation,Central City,2023-07-12 20:00:00,Medium,Municipal Services,Resolved,12.0
GR000580,Traffic light stuck on red - Incident 579. Details: 646,Traffic Light,South District,2023-06-11 22:00:00,High,Utilities,Open,16.0
GR000581,Traffic noise intolerable at night,Noise Pollution,Residential Area,2023-06-04 05:00:00,High,Public Works,Open,29.0
GR000582,Street crime increasing daily - Incident 581. Details: 838,Community Safety,North District,2023-03-20 06:00:00,Medium,Utilities,Resolved,20.0
GR000583,Construction noise disturbing residents - Incident 582. Details: 712,Noise Pollution,East Zone,2023-09-22 21:00:00,Low,Municipal Services,Resolved,
GR000584,Insufficient parking spaces in market,Parking,Commercial Area,2023-01-23 21:00:00,Low,Public Works,In Progress,3.0
GR000585,Dark road at night due to non-functional lights,Street Light,Commercial Area,2023-06-09 20:00:00,Low,Police,Open,
GR000586,No electricity for one week - Incident 585. Details: 561,Electricity,Commercial Area,2023-12-10 03:00:00,Medium,Municipal Services,In Progress,
GR000587,Traffic light not functioning properly,Traffic Light,Commercial Area,2023-06-29 17:00:00,Medium,Municipal Services,Resolved,37.0
GR000588,No water supply for 5 days,Water Supply,East Zone,2023-06-23 17:00:00,Medium,Municipal Services,Open,44.0
GR000589,New potholes appeared after rain,Pothole,South District,2023-08-07 12:00:00,High,Utilities,Resolved,22.0
GR000590,No water supply for 5 days - Incident 589. Details: 742,Water Supply,Commercial Area,2023-08-27 18:00:00,High,Utilities,Open,44.0
GR000591,Cracked asphalt creating hazard - Incident 590. Details: 868,Road Damage,Residential Area,2023-03-15 19:00:00,High,Police,In Progress,45.0
GR000592,Industrial noise exceeding permissible levels,Noise Pollution,Suburb Area,2023-02-03 15:00:00,High,Utilities,In Progress,19.0
GR000593,Loud music from nearby establishment,Noise Pollution,Downtown,2023-07-27 22:00:00,Low,Police,Resolved,51.0
GR000594,Faulty electrical connection creating hazard,Electricity,Commercial Area,2023-07-31 07:00:00,High,Municipal Services,Resolved,
GR000595,Entire road surface needs repair,Road Damage,Industrial Zone,2023-12-22 18:00:00,Medium,Utilities,In Progress,22.0
GR000596,Stray dogs roaming streets dangerously,Community Safety,West Zone,2023-02-09 23:00:00,High,Utilities,Open,30.0
GR000597,Construction noise disturbing residents - Incident 596. Details: 104,Noise Pollution,Commercial Area,2023-04-01 09:00:00,Low,Public Works,Resolved,
GR000598,Traffic light stuck on red,Traffic Light,Industrial Zone,2023-12-05 01:00:00,High,Municipal Services,Resolved,41.0
GR000599,Multiple potholes near the market making driving dangerous,Pothole,East Zone,2023-05-30 12:00:00,High,Utilities,Open,
GR000600,Traffic noise intolerable at night - Incident 599. Details: 317,Noise Pollution,Central City,2023-08-11 22:00:00,Low,Police,Open,40.0
GR000601,Stray dogs roaming streets dangerously - Incident 600. Details: 602,Community Safety,Industrial Zone,2023-02-01 11:00:00,High,Public Works,Open,53.0
GR000602,Traffic noise intolerable at night - Incident 601. Details: 866,Noise Pollution,South District,2023-05-01 13:00:00,Low,Utilities,Resolved,25.0
GR000603,Parking violation enforcement needed,Parking,Industrial Zone,2023-12-06 05:00:00,Medium,Utilities,Open,
GR000604,Parking violation enforcement needed,Parking,Suburb Area,2023-12-10 04:00:00,Medium,Municipal Services,Open,
GR000605,New potholes appeared after rain,Pothole,East Zone,2023-03-11 02:00:00,High,Utilities,In Progress,45.0
GR000606,Signal timing causes congestion,Traffic Light,Industrial Zone,2023-08-06 17:00:00,Low,Utilities,In Progress,
GR000607,Insufficient parking spaces in market,Parking,Downtown,2023-05-02 22:00:00,Medium,Utilities,Resolved,3.0
GR000608,New potholes appeared after rain - Incident 607. Details: 497,Pothole,Downtown,2023-02-27 18:00:00,Medium,Public Works,Open,34.0
GR000609,Frequent power outages affecting business,Electricity,Residential Area,2023-11-09 02:00:00,Medium,Public Works,Resolved,52.0
GR000610,Traffic light not functioning properly - Incident 609. Details: 970,Traffic Light,Central City,2023-10-01 00:00:00,Medium,Utilities,Resolved,27.0
GR000611,Traffic noise intolerable at night,Noise Pollution,Central City,2023-12-22 19:00:00,Low,Police,Open,38.0
GR000612,Garbage not collected for days,Sanitation,Downtown,2023-05-30 23:00:00,Low,Police,In Progress,
GR000613,Inadequate police patrolling,Community Safety,South District,2023-11-12 08:00:00,Medium,Police,Open,39.0
GR000614,Waste accumulation causing health hazard,Sanitation,Downtown,2023-07-09 05:00:00,High,Police,Resolved,
GR000615,Garbage not collected for days,Sanitation,Commercial Area,2023-02-13 04:00:00,Medium,Municipal Services,In Progress,27.0
GR000616,Parking violation enforcement needed - Incident 615. Details: 894,Parking,West Zone,2023-03-27 06:00:00,Medium,Police,Open,49.0
GR000617,Multiple broken street lights on the avenue,Street Light,North District,2023-09-01 09:00:00,Medium,Municipal Services,In Progress,25.0
GR000618,Cracked asphalt creating hazard,Road Damage,Central City,2023-08-11 00:00:00,High,Police,In Progress,21.0
GR000619,Frequent theft in the area - Incident 618. Details: 492,Community Safety,North District,2023-11-23 11:00:00,Low,Utilities,Resolved,55.0
GR000620,No electricity for one week,Electricity,Suburb Area,2023-02-20 08:00:00,Low,Utilities,In Progress,48.0
GR000621,Low water pressure affecting households,Water Supply,Downtown,2023-12-13 22:00:00,Low,Police,Resolved,
GR000622,Deep pothole on Main Road causing accidents,Pothole,South District,2023-09-26 03:00:00,High,Utilities,In Progress,
GR000623,Electricity bill overcharged without reason,Electricity,Central City,2023-11-14 02:00:00,High,Municipal Services,Resolved,46.0
GR000624,Multiple broken street lights on the avenue,Street Light,South District,2023-11-28 18:00:00,Low,Municipal Services,Open,17.0
GR000625,Frequent power outages affecting business,Electricity,Residential Area,2023-05-22 13:00:00,Low,Police,In Progress,
GR000626,Street light not working for 3 weeks,Street Light,Central City,2023-06-20 01:00:00,Medium,Police,Open,32.0
GR000627,Water pipeline burst causing shortage,Water Supply,Downtown,2023-09-09 03:00:00,High,Utilities,Open,7.0
GR000628,Entire road surface needs repair,Road Damage,Central City,2023-02-06 18:00:00,Medium,Police,In Progress,
GR000629,Entire road surface needs repair - Incident 628. Details: 306,Road Damage,East Zone,2023-12-07 12:00:00,Medium,Police,Open,58.0
GR000630,Insufficient parking spaces in market,Parking,Downtown,2023-09-09 15:00:00,Medium,Public Works,Resolved,
GR000631,Insufficient parking spaces in market,Parking,Residential Area,2023-07-03 10:00:00,Low,Utilities,Open,42.0
GR000632,Dark road at night due to non-functional lights,Street Light,Suburb Area,2023-08-24 09:00:00,Low,Municipal Services,Resolved,
GR000633,No designated parking area created,Parking,West Zone,2023-02-24 20:00:00,Low,Utilities,Open,29.0
GR000634,No water supply for 5 days,Water Supply,East Zone,2023-10-31 07:00:00,Medium,Public Works,Resolved,32.0
GR000635,Frequent theft in the area,Community Safety,Residential Area,2023-01-29 10:00:00,Low,Public Works,In Progress,
GR000636,Stray dogs roaming streets dangerously - Incident 635. Details: 114,Community Safety,Residential Area,2023-04-30 02:00:00,High,Public Works,Resolved,
GR000637,Deep pothole on Main Road causing accidents,Pothole,Residential Area,2023-11-29 04:00:00,High,Public Works,Open,58.0
GR000638,Faulty electrical connection creating hazard,Electricity,South District,2023-10-30 02:00:00,High,Public Works,Open,52.0
GR000639,Traffic light not functioning properly - Incident 638. Details: 957,Traffic Light,West Zone,2023-08-07 10:00:00,Low,Utilities,In Progress,
GR000640,Signal timing causes congestion,Traffic Light,Commercial Area,2023-04-20 01:00:00,Medium,Police,Open,
GR000641,Waste accumulation causing health hazard,Sanitation,Industrial Zone,2023-10-11 05:00:00,High,Utilities,Open,3.0
GR000642,Sanitation workers absent for a week - Incident 641. Details: 653,Sanitation,South District,2023-01-09 15:00:00,High,Public Works,Open,46.0
GR000643,No coordination between signals,Traffic Light,Central City,2023-09-01 22:00:00,High,Municipal Services,Resolved,
GR000644,Cracked asphalt creating hazard - Incident 643. Details: 991,Road Damage,Industrial Zone,2023-11-09 22:00:00,High,Public Works,Resolved,
GR000645,Entire road surface needs repair,Road Damage,Downtown,2023-06-04 11:00:00,Medium,Utilities,Open,13.0
GR000646,Street light not working for 3 weeks,Street Light,Commercial Area,2023-10-04 16:00:00,Medium,Municipal Services,In Progress,
GR000647,Street lighting system failure in the area,Street Light,East Zone,2023-03-23 21:00:00,Low,Public Works,Resolved,14.0
GR000648,No designated parking area created,Parking,Central City,2023-08-21 01:00:00,High,Public Works,Resolved,
GR000649,Deep pothole on Main Road causing accidents,Pothole,Residential Area,2023-05-01 23:00:00,High,Utilities,Resolved,27.0
GR000650,Low water pressure affecting households - Incident 649. Details: 560,Water Supply,Suburb Area,2023-06-16 07:00:00,High,Utilities,Open,15.0
GR000651,Street lighting system failure in the area,Street Light,Residential Area,2023-08-12 04:00:00,Medium,Utilities,Open,9.0
GR000652,Road subsidence near municipal area - Incident 651. Details: 790,Road Damage,West Zone,2023-04-14 10:00:00,High,Public Works,In Progress,
GR000653,Uneven road surface causing accidents,Road Damage,Residential Area,2023-06-25 07:00:00,High,Police,Resolved,
GR000654,Signal timing causes congestion,Traffic Light,East Zone,2023-09-25 15:00:00,Low,Municipal Services,Resolved,30.0
GR000655,Faulty electrical connection creating hazard - Incident 654. Details: 674,Electricity,North District,2023-05-07 07:00:00,High,Police,In Progress,58.0
GR000656,Traffic light not functioning properly,Traffic Light,East Zone,2023-01-23 01:00:00,Low,Public Works,In Progress,31.0
GR000657,Street lighting system failure in the area,Street Light,Residential Area,2023-10-13 00:00:00,Low,Utilities,Open,
GR000658,Frequent power outages affecting business,Electricity,West Zone,2023-12-09 09:00:00,High,Utilities,Resolved,2.0
GR000659,Cracked asphalt creating hazard - Incident 658. Details: 963,Road Damage,Residential Area,2023-07-27 05:00:00,High,Police,Resolved,41.0
GR000660,New potholes appeared after rain - Incident 659. Details: 842,Pothole,South District,2023-06-20 16:00:00,High,Utilities,In Progress,40.0
GR000661,Stray dogs roaming streets dangerously - Incident 660. Details: 340,Community Safety,Downtown,2023-02-11 19:00:00,High,Police,Resolved,33.0
GR000662,Construction noise disturbing residents,Noise Pollution,North District,2023-08-27 19:00:00,High,Police,Open,46.0
GR000663,Multiple broken street lights on the avenue,Street Light,Commercial Area,2023-06-21 07:00:00,Medium,Utilities,Resolved,38.0
GR000664,Contaminated water from municipal supply,Water Supply,West Zone,2023-05-17 16:00:00,Low,Police,Open,
GR000665,Industrial noise exceeding permissible levels,Noise Pollution,Residential Area,2023-03-04 15:00:00,Low,Police,In Progress,52.0
GR000666,Street lighting system failure in the area,Street Light,West Zone,2023-07-20 05:00:00,Medium,Public Works,Open,
GR000667,Street lighting system failure in the area,Street Light,East Zone,2023-04-15 16:00:00,Low,Public Works,In Progress,44.0
GR000668,Street crime increasing daily,Community Safety,East Zone,2023-08-16 23:00:00,Low,Police,Open,
GR000669,Contaminated water from municipal supply,Water Supply,Commercial Area,2023-06-25 20:00:00,Low,Police,In Progress,45.0
GR000670,Street crime increasing daily,Community Safety,Commercial Area,2023-10-18 04:00:00,Low,Police,Open,15.0
GR000671,Road subsidence near municipal area - Incident 670. Details: 663,Road Damage,Suburb Area,2023-01-25 04:00:00,Medium,Utilities,Open,11.0
GR000672,Stray dogs roaming streets dangerously - Incident 671. Details: 195,Community Safety,Central City,2023-12-29 22:00:00,High,Municipal Services,Open,
GR000673,Multiple potholes near the market making driving dangerous,Pothole,Suburb Area,2023-07-09 05:00:00,High,Municipal Services,Resolved,43.0
GR000674,Loud music from nearby establishment,Noise Pollution,Suburb Area,2023-10-04 05:00:00,Medium,Public Works,Open,32.0
GR000675,Dirty streets need immediate cleaning,Sanitation,Residential Area,2023-10-07 16:00:00,Medium,Police,In Progress,49.0
GR000676,No coordination between signals,Traffic Light,East Zone,2023-02-27 23:00:00,Medium,Public Works,Open,8.0
GR000677,Faulty electrical connection creating hazard,Electricity,North District,2023-04-23 14:00:00,High,Police,Open,39.0
GR000678,Low water pressure affecting households - Incident 677. Details: 833,Water Supply,Downtown,2023-05-23 06:00:00,High,Utilities,Resolved,6.0
GR000679,Stray dogs roaming streets dangerously,Community Safety,Industrial Zone,2023-11-05 19:00:00,High,Public Works,Resolved,10.0
GR000680,Parking violation enforcement needed,Parking,Suburb Area,2023-05-26 11:00:00,Medium,Police,In Progress,56.0
GR000681,Stray dogs roaming streets dangerously - Incident 680. Details: 584,Community Safety,South District,2023-08-16 23:00:00,High,Utilities,In Progress,
GR000682,Vehicles blocking entire street - Incident 681. Details: 506,Parking,Industrial Zone,2023-11-03 02:00:00,High,Police,In Progress,34.0
GR000683,Industrial noise exceeding permissible levels,Noise Pollution,South District,2023-07-29 20:00:00,Low,Utilities,Open,46.0
GR000684,Signal timing causes congestion,Traffic Light,East Zone,2023-07-15 09:00:00,Medium,Public Works,In Progress,20.0
GR000685,Uneven road surface causing accidents,Road Damage,Commercial Area,2023-01-02 04:00:00,High,Police,In Progress,54.0
GR000686,Road subsidence near municipal area,Road Damage,South District,2023-09-09 22:00:00,Low,Public Works,Open,32.0
GR000687,Dark road at night due to non-functional lights,Street Light,Downtown,2023-10-17 13:00:00,Low,Utilities,Resolved,24.0
GR000688,Frequent theft in the area - Incident 687. Details: 330,Community Safety,Downtown,2023-03-25 18:00:00,High,Police,In Progress,9.0
GR000689,Construction noise disturbing residents,Noise Pollution,East Zone,2023-08-03 20:00:00,Low,Police,Open,
GR000690,Stray dogs roaming streets dangerously - Incident 689. Details: 848,Community Safety,South District,2023-04-04 03:00:00,High,Municipal Services,Resolved,21.0
